"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PE","scn_condition","exp"
"5842","0.1",226,1,"Correct","ImmediateRec",21,0.153249917473549,"Strong","Experiment1"
"5851","0.1",235,1,"Correct","ImmediateRec",21,0.0913257538066208,"Strong","Experiment1"
"5852","0.5",236,1,"Incorrect","ImmediateRec",21,0.577220801202449,"Flat","Experiment1"
"5855","0.5",239,0,"Incorrect","ImmediateRec",21,0.694122626724823,"Flat","Experiment1"
"5858","0.5",242,1,"Correct","ImmediateRec",21,0.475344011004012,"Flat","Experiment1"
"5873","0.5",257,0,"Incorrect","ImmediateRec",21,0.741075159538369,"Flat","Experiment1"
"5886","0.1",270,0,"Incorrect","ImmediateRec",21,0.0228481172446738,"Strong","Experiment1"
"5894","0.9",278,0,"Incorrect","ImmediateRec",21,0.874944379892768,"Strong","Experiment1"
"5907","0.5",291,1,"Incorrect","ImmediateRec",21,0.742543193481676,"Flat","Experiment1"
"5913","0.9",297,0,"Incorrect","ImmediateRec",21,0.855146404201084,"Strong","Experiment1"
"5916","0.9",300,0,"Incorrect","ImmediateRec",21,0.871467260279834,"Strong","Experiment1"
"5918","0.1",302,1,"Correct","ImmediateRec",21,0.337474595096523,"Strong","Experiment1"
"5920","0.5",304,1,"Correct","ImmediateRec",21,0.701891177404244,"Flat","Experiment1"
"5923","0.5",307,1,"Incorrect","ImmediateRec",21,0.689119123287243,"Flat","Experiment1"
"5927","0.1",311,1,"Correct","ImmediateRec",21,0.257733917312925,"Strong","Experiment1"
"5933","0.1",5,0,"Correct","ImmediateRec",22,0.433974055068805,"Strong","Experiment1"
"5934","0.9",6,1,"Incorrect","ImmediateRec",22,0.791475230908216,"Strong","Experiment1"
"5938","0.9",10,0,"Incorrect","ImmediateRec",22,0.798285695925333,"Strong","Experiment1"
"5939","0.9",11,0,"Incorrect","ImmediateRec",22,0.771282463291384,"Strong","Experiment1"
"5949","0.9",21,1,"Incorrect","ImmediateRec",22,0.826634320442383,"Strong","Experiment1"
"5952","0.1",24,0,"Correct","ImmediateRec",22,0.403380786992147,"Strong","Experiment1"
"5954","0.5",26,1,"Incorrect","ImmediateRec",22,0.659592905781334,"Flat","Experiment1"
"5959","0.9",31,0,"Incorrect","ImmediateRec",22,0.807952371953148,"Strong","Experiment1"
"5960","0.5",32,0,"Incorrect","ImmediateRec",22,0.648790631098525,"Flat","Experiment1"
"5967","0.5",39,0,"Incorrect","ImmediateRec",22,0.699935392087521,"Flat","Experiment1"
"5968","0.9",40,0,"Incorrect","ImmediateRec",22,0.828289817727618,"Strong","Experiment1"
"5970","0.9",42,0,"Incorrect","ImmediateRec",22,0.818419511940114,"Strong","Experiment1"
"5971","0.5",43,1,"Correct","ImmediateRec",22,0.701829532633174,"Flat","Experiment1"
"5972","0.9",44,1,"Incorrect","ImmediateRec",22,0.802139953987697,"Strong","Experiment1"
"5975","0.5",47,1,"Correct","ImmediateRec",22,0.68897820553247,"Flat","Experiment1"
"5977","0.5",49,0,"Incorrect","ImmediateRec",22,0.673112515711357,"Flat","Experiment1"
"5979","0.5",51,1,"Incorrect","ImmediateRec",22,0.674829962691759,"Flat","Experiment1"
"5980","0.5",52,1,"Incorrect","ImmediateRec",22,0.677408758719626,"Flat","Experiment1"
"5982","0.5",54,0,"Incorrect","ImmediateRec",22,0.663774345129437,"Flat","Experiment1"
"5985","0.1",57,1,"Correct","ImmediateRec",22,0.331145283314314,"Strong","Experiment1"
"5990","0.1",62,0,"Correct","ImmediateRec",22,0.309121201259369,"Strong","Experiment1"
"5994","0.5",66,0,"Correct","ImmediateRec",22,0.698465177333536,"Flat","Experiment1"
"5995","0.9",67,1,"Incorrect","ImmediateRec",22,0.817645462464438,"Strong","Experiment1"
"5999","0.5",71,1,"Incorrect","ImmediateRec",22,0.710085535643937,"Flat","Experiment1"
"6013","0.1",85,1,"Correct","ImmediateRec",22,0.37643377642723,"Strong","Experiment1"
"6014","0.5",86,0,"Incorrect","ImmediateRec",22,0.653454023645996,"Flat","Experiment1"
"6020","0.9",92,1,"Incorrect","ImmediateRec",22,0.887377741452235,"Strong","Experiment1"
"6023","0.5",95,0,"Incorrect","ImmediateRec",22,0.661405170041181,"Flat","Experiment1"
"6024","0.9",96,1,"Incorrect","ImmediateRec",22,0.881772164974669,"Strong","Experiment1"
"6035","0.5",107,1,"Incorrect","ImmediateRec",22,0.670159717055022,"Flat","Experiment1"
"6036","0.5",108,1,"Correct","ImmediateRec",22,0.678714184429101,"Flat","Experiment1"
"6041","0.9",113,0,"Incorrect","ImmediateRec",22,0.875348074220703,"Strong","Experiment1"
"6044","0.1",116,0,"Correct","ImmediateRec",22,0.295851891854867,"Strong","Experiment1"
"6049","0.5",121,0,"Correct","ImmediateRec",22,0.687381595623115,"Flat","Experiment1"
"6050","0.9",122,0,"Incorrect","ImmediateRec",22,0.884834747080744,"Strong","Experiment1"
"6056","0.1",128,1,"Correct","ImmediateRec",22,0.280663096964411,"Strong","Experiment1"
"6057","0.1",129,1,"Correct","ImmediateRec",22,0.27864127014602,"Strong","Experiment1"
"6058","0.1",130,1,"Correct","ImmediateRec",22,0.271169239141605,"Strong","Experiment1"
"6059","0.5",131,0,"Correct","ImmediateRec",22,0.685281462269696,"Flat","Experiment1"
"6061","0.1",133,1,"Correct","ImmediateRec",22,0.289785226301826,"Strong","Experiment1"
"6065","0.5",137,1,"Correct","ImmediateRec",22,0.675491183764958,"Flat","Experiment1"
"6069","0.5",141,1,"Correct","ImmediateRec",22,0.6735307278028,"Flat","Experiment1"
"6071","0.5",143,0,"Incorrect","ImmediateRec",22,0.725193231284173,"Flat","Experiment1"
"6075","0.9",147,0,"Incorrect","ImmediateRec",22,0.883970225941183,"Strong","Experiment1"
"6077","0.5",149,0,"Incorrect","ImmediateRec",22,0.709108740561404,"Flat","Experiment1"
"6079","0.9",151,1,"Incorrect","ImmediateRec",22,0.889821531140077,"Strong","Experiment1"
"6082","0.1",154,1,"Correct","ImmediateRec",22,0.27663614118919,"Strong","Experiment1"
"6086","0.1",158,0,"Correct","ImmediateRec",22,0.252520522045831,"Strong","Experiment1"
"6092","0.5",164,1,"Incorrect","ImmediateRec",22,0.644575403039145,"Flat","Experiment1"
"6093","0.5",165,1,"Correct","ImmediateRec",22,0.664391589169273,"Flat","Experiment1"
"6097","0.9",169,1,"Incorrect","ImmediateRec",22,0.868382351568962,"Strong","Experiment1"
"6101","0.5",173,0,"Incorrect","ImmediateRec",22,0.725899756020424,"Flat","Experiment1"
"6105","0.5",177,1,"Incorrect","ImmediateRec",22,0.635531980540139,"Flat","Experiment1"
"6107","0.1",179,1,"Correct","ImmediateRec",22,0.205412720845963,"Strong","Experiment1"
"6109","0.5",181,1,"Incorrect","ImmediateRec",22,0.723821703318414,"Flat","Experiment1"
"6114","0.1",186,1,"Correct","ImmediateRec",22,0.247926225658059,"Strong","Experiment1"
"6115","0.9",187,1,"Incorrect","ImmediateRec",22,0.823241977091206,"Strong","Experiment1"
"6116","0.9",188,1,"Incorrect","ImmediateRec",22,0.89227902039465,"Strong","Experiment1"
"6120","0.9",192,0,"Incorrect","ImmediateRec",22,0.875622683106,"Strong","Experiment1"
"6125","0.5",197,1,"Correct","ImmediateRec",22,0.677803009645359,"Flat","Experiment1"
"6126","0.1",198,0,"Correct","ImmediateRec",22,0.281417917368514,"Strong","Experiment1"
"6127","0.9",199,0,"Incorrect","ImmediateRec",22,0.809002626517844,"Strong","Experiment1"
"6131","0.1",203,1,"Correct","ImmediateRec",22,0.267442580788197,"Strong","Experiment1"
"6132","0.5",204,1,"Incorrect","ImmediateRec",22,0.687381747126012,"Flat","Experiment1"
"6133","0.9",205,1,"Incorrect","ImmediateRec",22,0.932697964767339,"Strong","Experiment1"
"6137","0.1",209,1,"Correct","ImmediateRec",22,0.273892611953202,"Strong","Experiment1"
"6138","0.1",210,0,"Correct","ImmediateRec",22,0.253223423167919,"Strong","Experiment1"
"6144","0.5",216,1,"Incorrect","ImmediateRec",22,0.67330529815052,"Flat","Experiment1"
"6152","0.1",224,1,"Correct","ImmediateRec",22,0.218770925518445,"Strong","Experiment1"
"6154","0.1",226,0,"Correct","ImmediateRec",22,0.220660355355709,"Strong","Experiment1"
"6163","0.1",235,0,"Correct","ImmediateRec",22,0.204220729403222,"Strong","Experiment1"
"6164","0.5",236,1,"Incorrect","ImmediateRec",22,0.685507521438166,"Flat","Experiment1"
"6167","0.5",239,0,"Incorrect","ImmediateRec",22,0.662351084227793,"Flat","Experiment1"
"6170","0.5",242,1,"Incorrect","ImmediateRec",22,0.662319182766684,"Flat","Experiment1"
"6185","0.5",257,1,"Incorrect","ImmediateRec",22,0.697074014245728,"Flat","Experiment1"
"6198","0.1",270,0,"Correct","ImmediateRec",22,0.175104271527753,"Strong","Experiment1"
"6206","0.9",278,0,"Incorrect","ImmediateRec",22,0.915215191842386,"Strong","Experiment1"
"6219","0.5",291,1,"Correct","ImmediateRec",22,0.678195582820281,"Flat","Experiment1"
"6225","0.9",297,0,"Incorrect","ImmediateRec",22,0.895774324017165,"Strong","Experiment1"
"6228","0.9",300,1,"Incorrect","ImmediateRec",22,0.899140567145279,"Strong","Experiment1"
"6230","0.1",302,1,"Incorrect","ImmediateRec",22,0.258802500202176,"Strong","Experiment1"
"6232","0.5",304,1,"Correct","ImmediateRec",22,0.689536151796014,"Flat","Experiment1"
"6235","0.5",307,1,"Incorrect","ImmediateRec",22,0.674114182768187,"Flat","Experiment1"
"6239","0.1",311,1,"Correct","ImmediateRec",22,0.225678972708638,"Strong","Experiment1"
"6557","0.1",5,0,"Correct","ImmediateRec",24,0.161424283341494,"Strong","Experiment1"
"6558","0.9",6,1,"Incorrect","ImmediateRec",24,0.910145904419149,"Strong","Experiment1"
"6562","0.9",10,1,"Incorrect","ImmediateRec",24,0.893376486149893,"Strong","Experiment1"
"6563","0.9",11,0,"Incorrect","ImmediateRec",24,0.716950589785162,"Strong","Experiment1"
"6573","0.9",21,0,"Incorrect","ImmediateRec",24,0.986820628622235,"Strong","Experiment1"
"6576","0.1",24,0,"Correct","ImmediateRec",24,0.297823879588214,"Strong","Experiment1"
"6578","0.5",26,1,"Incorrect","ImmediateRec",24,0.62725379585166,"Flat","Experiment1"
"6583","0.9",31,1,"Incorrect","ImmediateRec",24,0.93281501245916,"Strong","Experiment1"
"6584","0.5",32,1,"Incorrect","ImmediateRec",24,0.576950046187623,"Flat","Experiment1"
"6591","0.5",39,1,"Correct","ImmediateRec",24,0.806790084503546,"Flat","Experiment1"
"6592","0.9",40,0,"Incorrect","ImmediateRec",24,0.953019343881992,"Strong","Experiment1"
"6594","0.9",42,0,"Incorrect","ImmediateRec",24,0.89246489828825,"Strong","Experiment1"
"6595","0.5",43,1,"Correct","ImmediateRec",24,0.830189701644197,"Flat","Experiment1"
"6596","0.9",44,1,"Incorrect","ImmediateRec",24,0.870064395800569,"Strong","Experiment1"
"6599","0.5",47,1,"Incorrect","ImmediateRec",24,0.732153295914669,"Flat","Experiment1"
"6601","0.5",49,0,"Incorrect","ImmediateRec",24,0.740522684117237,"Flat","Experiment1"
"6603","0.5",51,0,"Correct","ImmediateRec",24,0.777267888419626,"Flat","Experiment1"
"6604","0.5",52,0,"Incorrect","ImmediateRec",24,0.707786886119921,"Flat","Experiment1"
"6606","0.5",54,1,"Incorrect","ImmediateRec",24,0.698069800025014,"Flat","Experiment1"
"6609","0.1",57,1,"Correct","ImmediateRec",24,0.070696522293508,"Strong","Experiment1"
"6614","0.1",62,1,"Incorrect","ImmediateRec",24,0.0455310292710266,"Strong","Experiment1"
"6618","0.5",66,0,"Correct","ImmediateRec",24,0.786833732029149,"Flat","Experiment1"
"6619","0.9",67,0,"Incorrect","ImmediateRec",24,0.882293048296193,"Strong","Experiment1"
"6623","0.5",71,0,"Incorrect","ImmediateRec",24,0.844945591231643,"Flat","Experiment1"
"6637","0.1",85,0,"Incorrect","ImmediateRec",24,0.32851240494607,"Strong","Experiment1"
"6638","0.5",86,1,"Incorrect","ImmediateRec",24,0.647063465287165,"Flat","Experiment1"
"6644","0.9",92,1,"Incorrect","ImmediateRec",24,0.933819443643599,"Strong","Experiment1"
"6647","0.5",95,0,"Correct","ImmediateRec",24,0.680160907358787,"Flat","Experiment1"
"6648","0.9",96,0,"Incorrect","ImmediateRec",24,0.996690208652033,"Strong","Experiment1"
"6659","0.5",107,1,"Incorrect","ImmediateRec",24,0.717835255081782,"Flat","Experiment1"
"6660","0.5",108,0,"Incorrect","ImmediateRec",24,0.674436905417172,"Flat","Experiment1"
"6665","0.9",113,0,"Incorrect","ImmediateRec",24,0.933380133920407,"Strong","Experiment1"
"6668","0.1",116,0,"Correct","ImmediateRec",24,0.0704262777288621,"Strong","Experiment1"
"6673","0.5",121,1,"Correct","ImmediateRec",24,0.75170599694624,"Flat","Experiment1"
"6674","0.9",122,1,"Incorrect","ImmediateRec",24,0.993038787844117,"Strong","Experiment1"
"6680","0.1",128,0,"Correct","ImmediateRec",24,0.150628126963418,"Strong","Experiment1"
"6681","0.1",129,0,"Correct","ImmediateRec",24,0.223637218983929,"Strong","Experiment1"
"6682","0.1",130,0,"Incorrect","ImmediateRec",24,0.120881762771779,"Strong","Experiment1"
"6683","0.5",131,0,"Incorrect","ImmediateRec",24,0.70643243907869,"Flat","Experiment1"
"6685","0.1",133,0,"Correct","ImmediateRec",24,0.239061197135543,"Strong","Experiment1"
"6689","0.5",137,0,"Correct","ImmediateRec",24,0.68160704922568,"Flat","Experiment1"
"6693","0.5",141,0,"Incorrect","ImmediateRec",24,0.652449296883735,"Flat","Experiment1"
"6695","0.5",143,0,"Incorrect","ImmediateRec",24,0.91302258296626,"Flat","Experiment1"
"6699","0.9",147,0,"Correct","ImmediateRec",24,0.933058173247934,"Strong","Experiment1"
"6701","0.5",149,1,"Incorrect","ImmediateRec",24,0.856204396276182,"Flat","Experiment1"
"6703","0.9",151,0,"Incorrect","ImmediateRec",24,0.965063409868113,"Strong","Experiment1"
"6706","0.1",154,0,"Incorrect","ImmediateRec",24,0.290242600810794,"Strong","Experiment1"
"6710","0.1",158,1,"Correct","ImmediateRec",24,0.0991580380265001,"Strong","Experiment1"
"6716","0.5",164,1,"Correct","ImmediateRec",24,0.660511920953701,"Flat","Experiment1"
"6717","0.5",165,1,"Incorrect","ImmediateRec",24,0.636460878848554,"Flat","Experiment1"
"6721","0.9",169,0,"Incorrect","ImmediateRec",24,0.87016525427124,"Strong","Experiment1"
"6725","0.5",173,0,"Correct","ImmediateRec",24,0.921865051802714,"Flat","Experiment1"
"6729","0.5",177,1,"Correct","ImmediateRec",24,0.622874879542394,"Flat","Experiment1"
"6731","0.1",179,1,"Correct","ImmediateRec",24,0.0264884275507034,"Strong","Experiment1"
"6733","0.5",181,1,"Incorrect","ImmediateRec",24,0.770116813945541,"Flat","Experiment1"
"6738","0.1",186,0,"Correct","ImmediateRec",24,0.164290570887508,"Strong","Experiment1"
"6739","0.9",187,1,"Incorrect","ImmediateRec",24,0.595688224753427,"Strong","Experiment1"
"6740","0.9",188,0,"Incorrect","ImmediateRec",24,0.987724239271199,"Strong","Experiment1"
"6744","0.9",192,1,"Incorrect","ImmediateRec",24,0.892839698800272,"Strong","Experiment1"
"6749","0.5",197,0,"Incorrect","ImmediateRec",24,0.783373055160777,"Flat","Experiment1"
"6750","0.1",198,0,"Incorrect","ImmediateRec",24,0.419461229627588,"Strong","Experiment1"
"6751","0.9",199,1,"Incorrect","ImmediateRec",24,0.663846256747816,"Strong","Experiment1"
"6755","0.1",203,1,"Correct","ImmediateRec",24,0.241694251074881,"Strong","Experiment1"
"6756","0.5",204,0,"Incorrect","ImmediateRec",24,0.63494846117679,"Flat","Experiment1"
"6757","0.9",205,0,"Incorrect","ImmediateRec",24,0.999843090886096,"Strong","Experiment1"
"6761","0.1",209,0,"Incorrect","ImmediateRec",24,0.283402501969353,"Strong","Experiment1"
"6762","0.1",210,0,"Correct","ImmediateRec",24,0.350808251814966,"Strong","Experiment1"
"6768","0.5",216,1,"Incorrect","ImmediateRec",24,0.78052799696164,"Flat","Experiment1"
"6776","0.1",224,0,"Correct","ImmediateRec",24,0.130333634968975,"Strong","Experiment1"
"6778","0.1",226,1,"Correct","ImmediateRec",24,0.145508591064888,"Strong","Experiment1"
"6787","0.1",235,0,"Correct","ImmediateRec",24,0.0839394125235017,"Strong","Experiment1"
"6788","0.5",236,0,"Incorrect","ImmediateRec",24,0.556517455643395,"Flat","Experiment1"
"6791","0.5",239,0,"Correct","ImmediateRec",24,0.700169423777889,"Flat","Experiment1"
"6794","0.5",242,1,"Incorrect","ImmediateRec",24,0.446615200013587,"Flat","Experiment1"
"6809","0.5",257,0,"Incorrect","ImmediateRec",24,0.74651501525374,"Flat","Experiment1"
"6822","0.1",270,0,"Incorrect","ImmediateRec",24,0.016229864505715,"Strong","Experiment1"
"6830","0.9",278,0,"Incorrect","ImmediateRec",24,0.869047661956183,"Strong","Experiment1"
"6843","0.5",291,0,"Correct","ImmediateRec",24,0.752513789739694,"Flat","Experiment1"
"6849","0.9",297,1,"Incorrect","ImmediateRec",24,0.855068263320338,"Strong","Experiment1"
"6852","0.9",300,0,"Incorrect","ImmediateRec",24,0.874498172798991,"Strong","Experiment1"
"6854","0.1",302,1,"Correct","ImmediateRec",24,0.336465185006751,"Strong","Experiment1"
"6856","0.5",304,1,"Correct","ImmediateRec",24,0.703998778639242,"Flat","Experiment1"
"6859","0.5",307,1,"Incorrect","ImmediateRec",24,0.692597871155752,"Flat","Experiment1"
"6863","0.1",311,0,"Correct","ImmediateRec",24,0.263902861936542,"Strong","Experiment1"
"6869","0.1",5,1,"Correct","ImmediateRec",25,0.218303637563243,"Strong","Experiment1"
"6870","0.9",6,0,"Incorrect","ImmediateRec",25,0.890685647606993,"Strong","Experiment1"
"6874","0.9",10,1,"Incorrect","ImmediateRec",25,0.889573899993394,"Strong","Experiment1"
"6875","0.9",11,0,"Incorrect","ImmediateRec",25,0.785262350645138,"Strong","Experiment1"
"6885","0.9",21,1,"Incorrect","ImmediateRec",25,0.955693076244524,"Strong","Experiment1"
"6888","0.1",24,0,"Correct","ImmediateRec",25,0.271289425482085,"Strong","Experiment1"
"6890","0.5",26,0,"Incorrect","ImmediateRec",25,0.642739408515903,"Flat","Experiment1"
"6895","0.9",31,1,"Incorrect","ImmediateRec",25,0.901625326706154,"Strong","Experiment1"
"6896","0.5",32,1,"Incorrect","ImmediateRec",25,0.608770528566781,"Flat","Experiment1"
"6903","0.5",39,1,"Incorrect","ImmediateRec",25,0.7585474306029,"Flat","Experiment1"
"6904","0.9",40,0,"Incorrect","ImmediateRec",25,0.927653919563458,"Strong","Experiment1"
"6906","0.9",42,0,"Incorrect","ImmediateRec",25,0.89243867209361,"Strong","Experiment1"
"6907","0.5",43,1,"Correct","ImmediateRec",25,0.772423126236588,"Flat","Experiment1"
"6908","0.9",44,1,"Incorrect","ImmediateRec",25,0.859608794220939,"Strong","Experiment1"
"6911","0.5",47,1,"Incorrect","ImmediateRec",25,0.719155154744602,"Flat","Experiment1"
"6913","0.5",49,0,"Incorrect","ImmediateRec",25,0.70251233187245,"Flat","Experiment1"
"6915","0.5",51,1,"Incorrect","ImmediateRec",25,0.719101300775583,"Flat","Experiment1"
"6916","0.5",52,1,"Correct","ImmediateRec",25,0.689549615700315,"Flat","Experiment1"
"6918","0.5",54,1,"Incorrect","ImmediateRec",25,0.677605205664082,"Flat","Experiment1"
"6921","0.1",57,1,"Correct","ImmediateRec",25,0.13261694852296,"Strong","Experiment1"
"6926","0.1",62,1,"Incorrect","ImmediateRec",25,0.103339062582782,"Strong","Experiment1"
"6930","0.5",66,1,"Incorrect","ImmediateRec",25,0.748813107105244,"Flat","Experiment1"
"6931","0.9",67,1,"Incorrect","ImmediateRec",25,0.871147050262363,"Strong","Experiment1"
"6935","0.5",71,1,"Incorrect","ImmediateRec",25,0.786860189788074,"Flat","Experiment1"
"6949","0.1",85,0,"Correct","ImmediateRec",25,0.307104162718916,"Strong","Experiment1"
"6950","0.5",86,1,"Correct","ImmediateRec",25,0.645270216679428,"Flat","Experiment1"
"6956","0.9",92,1,"Incorrect","ImmediateRec",25,0.932129030032553,"Strong","Experiment1"
"6959","0.5",95,1,"Incorrect","ImmediateRec",25,0.662883190018446,"Flat","Experiment1"
"6960","0.9",96,0,"Incorrect","ImmediateRec",25,0.982356947664788,"Strong","Experiment1"
"6971","0.5",107,0,"Incorrect","ImmediateRec",25,0.68509544913169,"Flat","Experiment1"
"6972","0.5",108,1,"Incorrect","ImmediateRec",25,0.6868183097268,"Flat","Experiment1"
"6977","0.9",113,1,"Incorrect","ImmediateRec",25,0.928800962213005,"Strong","Experiment1"
"6980","0.1",116,1,"Correct","ImmediateRec",25,0.128266991194175,"Strong","Experiment1"
"6985","0.5",121,1,"Correct","ImmediateRec",25,0.718723309351518,"Flat","Experiment1"
"6986","0.9",122,1,"Incorrect","ImmediateRec",25,0.975379478193222,"Strong","Experiment1"
"6992","0.1",128,0,"Correct","ImmediateRec",25,0.16012350970315,"Strong","Experiment1"
"6993","0.1",129,1,"Correct","ImmediateRec",25,0.225594309222985,"Strong","Experiment1"
"6994","0.1",130,0,"Correct","ImmediateRec",25,0.141347406465027,"Strong","Experiment1"
"6995","0.5",131,1,"Correct","ImmediateRec",25,0.698550957503668,"Flat","Experiment1"
"6997","0.1",133,0,"Correct","ImmediateRec",25,0.230794241264621,"Strong","Experiment1"
"7001","0.5",137,0,"Incorrect","ImmediateRec",25,0.67731066352703,"Flat","Experiment1"
